production_budget,worldwide_gross,title_year,aspect_ratio,duration,duration.1,cast_total_facebook_likes,budget,imdb_score,gross
1800000,638476,2011,2.126976154,90,90,32405,1500000,6.6,638476
1800000,1322161,2003,1.85,108,108,0,1800000,7.5,505295
1800000,673,1993,1.78,93,93,14620,1800000,6.1,48319332.87
1750000,634803,2002,1.85,93,93,2489,500000,6.7,145540
1750000,1278471,2010,2.35,105,105,2423,2000000,6.3,92401
1700000,42137871,2001,2.35,138,138,3970,1700000,7.5,35918429
1700000,9700000,1972,2.35,88,88,941,1700000,6.1,48319332.87
1700000,12231500,2013,2.35,104,104,822,1000000,7.8,4231500
1700000,2507159,2013,2.126976154,102,102,3894,40455386.33,6.1,2507106
1700000,2891228,1999,1.85,98,98,2095,1700000,6.3,1943649
1700000,4727375,2004,1.85,86,86,763,1700000,6.8,992238
1700000,661221,2004,1.85,100,100,2721,1000000,6.9,396035
1650000,30500000,1953,1.37,118,118,2247,1650000,7.8,48319332.87
1644000,4000000,1938,1.37,126,126,1363,1644736,8,48319332.87
1600000,6026908,1999,2.126976154,84,84,2196,2000000,4.3,6026908
1600000,5400000,1949,1.37,103,103,955,1600000,7.4,48319332.87
1600000,4420000,1974,1.37,113,113,12157,1600000,7.9,48319332.87
1600000,2595644,2010,2.35,108.5771861,108.5771861,3137,40455386.33,3.5,2592808
1600000,419428,2014,2.35,92,92,380,40455386.33,4.7,48319332.87
1600000,145382,2006,2.126976154,90,90,137,1500000,7.3,155972
1600000,129319,2005,2.126976154,108.5771861,108.5771861,622,70000000,5.1,129319
1600000,2627795,1969,2.35,123,123,1694,1600000,7.2,26893
1600000,3264,2003,2.35,111,111,2564,1650000,5.4,2580
1500000,99870886,2010,2.35,103,103,3030,1500000,6.8,53991137
1500000,22217183,2007,1.85,108,108,1981,2000000,7.1,19067631
1500000,14533681,2016,2.126976154,90,90,261818,17000000,9.1,48319332.87
1500000,11806119,1988,1.85,92,92,1168,1100000,6.8,11806119
1500000,9000000,1939,1.37,120,120,1573,1500000,8.2,48319332.87
1500000,20412216,1995,1.85,91,91,3310,1500000,7,7417210
1500000,11191423,2005,1.85,88,88,479,1500000,7.4,7362100
1500000,9345061,2001,1.85,97,97,1173,1000000,6.7,7022940
1500000,5046118,1994,1.85,103,103,2990,2000000,7.2,5132222
1500000,4128828,2013,1.78,104,104,2667,1500000,5.8,3447339
1500000,2592308,2012,1.85,101,101,0,40455386.33,7.6,2408553
1500000,2380606,1998,1.85,110,110,4762,1500000,7.5,2365931
1500000,2300000,1984,1.85,92,92,1652,1500000,6.9,48319332.87
1500000,1541131,2012,2.35,101,101,5158,2500000,5.1,1163508
1500000,1126258,2005,1.66,112,112,859,1500000,6.7,712294
1500000,510957,2014,2.35,93,93,792,1500000,5.5,48319332.87
1500000,418953,1993,1.85,99,99,1582,1500000,6.5,418953
1500000,1840248,2001,1.66,98,98,33441,1500000,7.2,406035
1500000,414404,2007,2.35,107,107,2747,40455386.33,6.9,402820
1500000,1619602,2001,2.35,100,100,469,1500000,6.5,373967
1500000,194568,2006,1.85,80,80,2179,1500000,6.2,194568
1500000,184705,2010,2.126976154,124,124,60,1700000,5.8,183490
1500000,240396,2006,1.85,93,93,3668,1500000,5.7,48319332.87
1500000,173066,2007,1.85,84,84,1238,1500000,6.3,173066
1500000,163245,1936,1.37,87,87,352,1500000,8.6,163245
1500000,139084,2005,1.85,90,90,3138,1500000,4.3,92362
1500000,119841,2002,1.85,91,91,3901,1500000,6.5,119841
1500000,113169,2015,2.126976154,98,98,2628,1500000,6.1,105943
1500000,172569,2005,1.85,108,108,1240,1500000,6,48319332.87
1500000,52429,2008,2.35,90,90,89263,2000000,6.7,52166
1500000,31916,2008,2.35,95,95,721,1500000,6.7,3478
1500000,2105,2015,2.126976154,93,93,771,1500000,7.6,48319332.87
1500000,236863,2014,2.35,107,107,165,350000,6.8,48319332.87
1500000,58692,2005,1.85,20,20,0,1500000,6.8,48319332.87
1488000,184925485,1937,1.37,83,83,229,2000000,7.7,184925485
1455000,2620000,1968,2.35,113,113,2140,1455000,5.5,48319332.87
1400000,1261792,2004,1.85,106,106,358,1400000,6.7,304124
1400000,56073,2004,1.85,94,94,256,1400000,6.6,36830
1400000,1632,2012,2.126976154,83,83,843,1500000,5.7,1521
1350000,28356188,1998,1.85,120,120,28294,960000,8.2,3650677
1305000,909000,1982,2.126976154,105,105,3164,1250000,7.1,48319332.87
1300000,749741,1996,1.85,95,95,14420,1300000,7.2,695229
1300000,1005840,2002.130733,2.126976154,27,27,1961,40455386.33,7.3,48319332.87
1300000,635305,2006,1.85,135,135,83,1592000,7.4,638951
1300000,609042,1999,1.85,105,105,3475,1300000,6.5,609042
1300000,288751,2002.130733,1.33,60,60,611,5000000,7.7,48319332.87
1300000,210904,1985,1.85,88,88,289,1750000,4.3,48319332.87
1300000,329621,2005,2.35,97,97,602,1500000,3.3,100358
1300000,90213,2003,1.85,87,87,6227,1000000,6.2,19539
1300000,13465,2009,2.35,103,103,38121,1300000,5.2,48319332.87
1288000,6000000,1940,1.37,130,130,2888,1288000,8.2,48319332.87
1250000,11000000,1945,1.37,101,101,581,1250000,8,48319332.87
1250000,4700000,1984,1.85,96,96,1866,1250000,5.5,48319332.87
1250000,2850357,2012,2.35,80,80,2459,427000,5.7,2833383
1250000,2500000,1953,1.37,92,92,683,1250000,7.1,48319332.87
1200000,103880027,2004,1.85,103,103,5161,1200000,7.7,55153403
1200000,36741667,1989,1.85,100,100,1431,1200000,7.2,24741700
1200000,27025600,2001,1.85,114,114,809,7000000,7.4,13876974
1200000,10827356,2000,1.85,111,111,4288,1200000,7.7,9180275
1200000,7000000,1955,1.5,99,99,1041,1200000,7.2,48319332.87
1200000,2859955,2013,2.35,113,113,2681,1200000,6,2859955
1200000,2832029,1992,2.35,99,99,28994,1200000,8.4,2812029
1200000,2509344,1999,1.85,85,85,4289,1200000,6.6,2199853
1200000,887000,1940,1.37,83,83,293,40455386.33,6.5,48319332.87
1200000,595018,2012,1.85,108,108,1805,1200000,6,594904
1200000,255000,2011,1.78,103,103,114,1500000,5.6,48319332.87
1200000,58936,2001,1.78,88,88,318,1200000,6.1,58936
1200000,26608,2011,2.126976154,97,97,0,1200000,7.4,24784
1200000,7826,2007,2.126976154,85,85,54484,1200000,6.2,7826
1200000,81338,2008,1.85,76,76,1190,40455386.33,3.8,48319332.87
1150000,63777092,2016,2.35,120,120,1810,5000000,3.4,20773070
1125000,18673274,2005,1.85,94,94,19957,3000000,6.8,16101109
1125000,414736,2004,1.85,90,90,1311,695393,7.7,6013
1100000,29005064,2002.130733,2,108.5771861,108.5771861,1617,40455386.33,7.1,48319332.87
1100000,247740,2002,1.33,105,105,0,40455386.33,4.7,247740
1100000,56491,2010,2.35,110,110,645,1100000,6.1,56129
1100000,81371,2002,1.85,73,73,21,1600000,7,39659
1100000,2636,2014,2.35,91,91,622,1100000,4.9,48319332.87
1070000,5348767,2009,2.126976154,150,150,1052,40455386.33,7.5,48319332.87
1039000,10462500,1942,1.37,82,82,3442,950000,8.6,48319332.87
1000000,225000000,1976,1.33,145,145,16094,960000,8.1,117235247
1000000,101758489,2012,1.85,83,83,988,1000000,4.2,53245055
1000000,37600000,1963,1.37,121,121,1371,1000000,6.8,48319332.87
1000000,62561449,2014,1.85,83,83,1565,1000000,5.7,31537320
1000000,28262574,1976,1.85,110,110,23525,1300000,8.3,48319332.87
1000000,52769915,2006,1.85,96,96,929,40455386.33,7.5,23808111
1000000,42411721,2012,1.85,86,86,2665,1000000,5,18112929
1000000,17985000,1981,1.85,91,91,4438,1000000,6.6,17986000
1000000,59567035,1962,1.37,110,110,1421,1100000,7.3,16067035
1000000,14564000,1987,1.85,86,86,673,1000000,7,14564027
1000000,15943081,2005,2.35,90,90,3155,1000000,5.9,10042266
1000000,16566240,2010,1.66,112,112,35941,3500000,7.4,9701559
1000000,16553163,2005,1.85,103,103,3192,1000000,7.4,9013113
1000000,9000000,1970,2.35,109,109,731,900000,6.2,9000000
1000000,9000000,1956,2.35,89,89,831,1000000,6.2,48319332.87
1000000,7800000,1949,1.37,109,109,510,1000000,7.2,48319332.87
1000000,12931569,2013,2.35,100,100,2082,6000000,5.4,7186670
1000000,11495204,2012,1.85,95,95,1899,1000000,7.2,5997134
1000000,16173879,2008,1.85,122,122,1218,40455386.33,7.2,5355376
1000000,5391992,2011,2.126976154,107,107,1147,40455386.33,6.8,5355847
1000000,5797192,2014,2.35,93,93,3986,40455386.33,6.8,5283379
1000000,5892466,2013,1.78,91,91,198,1000000,7.4,4946250
1000000,4731944,2008,1.78,94,94,42,40455386.33,7.9,4417124
1000000,3465703,1998,1.85,104,104,23461,1000000,6.7,3386698
1000000,3324070,2014,2.35,84,84,1587,40455386.33,6.8,3122616
1000000,5438911,2011,2.35,102,102,1263,40455386.33,6.9,2981638
1000000,6030129,2008,1.85,97,97,994,1000000,7.2,2508841
1000000,2315026,1997,1.85,84,84,21124,1000000,5.6,1950218
1000000,2022442,2000,2.35,94,94,3085,1000000,7,1744858
1000000,1849392,2006,1.75,92,92,1447,1000000,7.7,1677838
1000000,1615787,1996,1.85,86,86,2400,1000000,6.8,1277257
1000000,1492895,2002,1.85,92,92,1587,1000000,7.2,48319332.87
1000000,1087521,1998,1.85,100,100,295,1000000,7.2,982214
1000000,852206,2001,1.85,119,119,1107,1000000,7.2,798341
1000000,1156309,2013,1.85,100,100,12234,40455386.33,6.3,750100
1000000,1179462,2000,2.35,167,167,773,1000000,6.2,610991
1000000,2721096,2009,1.85,124,124,42,40455386.33,7.4,621240
1000000,627287,1997,1.85,92,92,904,1000000,6.2,582024
1000000,1239174,1997,1.85,111,111,115,1000000,7.4,94596
1000000,703020,2003,2.35,108,108,12385,2500000,6.9,548712
1000000,542909,1997,1.85,97,97,1692,1000000,7,464655
1000000,501289,2012,1.85,96,96,6,1000000,8.2,484221
1000000,475367,2002,1.85,88,88,1641,1000000,6.7,464126
1000000,473769,2006,1.78,88,88,4720,1000000,7.4,104077
1000000,428535,2000,2.126976154,100,100,2289,1000000,3.6,428535
1000000,852399,2014,2.39,106,106,7098,40455386.33,7.3,334658
1000000,288757,2013,1.85,91,91,86,1000000,7.6,287761
1000000,839145,2003,1.85,79,79,2489,1000000,6.1,279282
1000000,304472,2007,1.85,53,53,313,1000000,7.7,274661
1000000,227241,2004,2.126976154,120,120,15,40455386.33,7.4,227241
1000000,215559,2006,1.85,97,97,118,1000000,7.3,144431
1000000,113433,2000,2.126976154,90,90,3258,40455386.33,5.7,112521
1000000,96734,2012,1.85,112,112,263584,1000000,5.6,96734
1000000,63014,2015,2.39,97,97,928,1000000,5.5,62480
1000000,1549000,2005,2.126976154,160,160,2024,1500000,4.8,49000
1000000,51587,2010,1.85,93,93,1452,500000,6.8,48430
1000000,22434,1996,1.85,98,98,196,40455386.33,6.9,22434
1000000,21210,1998,1.85,88,88,1141,1000000,6.1,21210
1000000,17127,1999,2.126976154,105,105,1042,1000000,5.2,48319332.87
1000000,15156,2014,1.78,96,96,2607,1000000,5.8,48319332.87
1000000,12996,2000,1.85,82,82,3905,1000000,6,12996
1000000,11574,2009,1.78,89,89,1647,1000000,6.3,48319332.87
1000000,844377,2006,1.85,78,78,509,1000000,6.1,10018
1000000,26822,2006,1.85,81,81,2694,1000000,6.9,6387
1000000,5494,1997,2.126976154,90,90,2633,40455386.33,5.6,5494
1000000,3700,2005,1.78,97,97,1188,1000000,1.9,48319332.87
1000000,1036,2008,2.126976154,90,90,1996,1000000,6.1,48319332.87
1000000,884,2006,1.85,88,88,1284,1000000,4.1,721
1000000,703,2001,1.85,96,96,920,1500000,5.4,703
1000000,552614,2013,1.85,105,105,351,1000000,6.8,48319332.87
1000000,17721,2015,2.126976154,108.5771861,108.5771861,19,1000000,7,48319332.87
1000000,5382,2006,1.85,76,76,1635,1000000,6.7,48319332.87
989000,8158,2007,2.126976154,90,90,2504,989000,4.8,48319332.87
950000,8267066,2005,2.35,104,104,117,950000,7.1,1007962
950000,814666,1968,2.35,103,103,1567,40455386.33,7.1,48319332.87
950000,78122,2013,2.126976154,87,87,1618,950000,5.5,48319332.87
930000,30905,2011,2.35,100,100,2924,930000,5.7,20186
910000,9600000,1954,1.85,108,108,11094,910000,8.2,9600000
900000,17549645,2013,1.85,85,85,687,900000,7.5,16097842
900000,958978,2011,2.35,107,107,509,40455386.33,5.9,439958
900000,381420,2005,2.35,91,91,3299,900000,6.4,381186
900000,413733,2012,2.35,101,101,4184,900000,6.4,6643
858000,268000000,1942,1.33,70,70,63,40455386.33,7.4,102797150
850000,1386088,2012,2.35,88,88,3770,850000,6,1243961
850000,442638,2007,2.126976154,88,88,897,850000,7.3,442638
850000,3256,2015,2.126976154,90,90,3336,100000,3.2,48319332.87
840000,3787689,2012,2.35,92,92,1751,40455386.33,6.7,3094687
825000,1500711,2002,1.85,95,95,1185,825000,5.6,15278
825000,610776,2006,2.35,85,85,926,500000,7,48319332.87
820000,16909,2009,2.126976154,93,93,81,40455386.33,6.9,48319332.87
800000,5034794,1995,1.85,88,88,1502,800000,7.5,4771000
800000,2900578,2002,1.85,88,88,663,800000,7.2,2073984
800000,1001437,1993,1.85,114,114,423,800000,7.2,1001437
800000,881950,1929,1.33,110,110,455,40455386.33,8,9950
800000,371647,1999,1.85,104,104,1983,800000,6.5,144583
800000,62544,2003,2.126976154,94,94,991,800000,7.2,48319332.87
800000,58163,2000,2.126976154,87,87,2359,40455386.33,4.2,58163
800000,35688,2014,2.126976154,93,93,954,600000,5.1,35688
800000,462206,2011,2.35,95,95,1269,500000,6.3,26297
780000,1310470,2003,2.126976154,90,90,587,780000,6.8,1310270
777000,140000000,1973,2.35,112,112,14954,777000,7.5,115000000
750000,7712436,2011,1.85,89,89,548,40455386.33,7.5,7705974
750000,5520368,2007,1.85,86,86,3071,750000,6.9,5518918
750000,4422318,2012,2.35,86,86,2714,750000,7,4007792
750000,1011535,2011,2.35,101,101,1252,750000,5.5,77501
750000,59656,1970,1.66,106,106,500,750000,8.1,48319332.87
750000,47329,2002,1.78,88,88,243,750000,6.6,47329
750000,229250,2005,2.35,103,103,22383,45000000,7,24520892
750000,814801,2008,1.85,99,99,1558,900000,5.2,18378
750000,1960521,2006,2.35,90,90,2170,750000,5.6,48319332.87
750000,450,2014,2.126976154,108.5771861,108.5771861,26578,40455386.33,8.1,48319332.87
730000,8000000,1952,1.37,85,85,2496,750000,8.1,48319332.87
700000,11768371,1994,1.33,170,170,15,700000,8.3,7830611
700000,4857731,2005,1.33,86,86,321,40455386.33,7.1,3278611
700000,4911725,2006,1.85,106,106,33734,700000,7.2,2694973
700000,1140965,2001,1.85,97,97,209,700000,7.2,1141829
700000,10508,1998,2.126976154,107,107,1763,700000,6.5,10508
700000,1160,2009,2.126976154,88,88,2476,40455386.33,4,48319332.87
650000,2301777,1997,2.126976154,84,84,714,650000,6.5,2301777
650000,171962,2013,1.85,90,90,2483,40455386.33,5.2,169719
640000,14812,2009,2.126976154,103,103,1683,400000,7.4,48319332.87
609000,3202000,1935,1.37,81,81,824,609000,7.8,3000000
600000,248300000,1999,1.33,81,81,399,60000,6.4,140530114
600000,34505110,1970,2.2,215,215,778,600000,8.1,13300000
600000,20000000,1977,1.85,83,83,190,650000,6.5,48319332.87
600000,173599,2000,1.85,106,106,1281,600000,5.6,171988
600000,42557,2013,2.126976154,88,88,2241,40455386.33,6.3,79043
600000,23616,2007,1.78,103,103,85,600000,5.6,23616
600000,85343,1998,1.85,90,90,2288,600000,6.6,13493
600000,7943,2015,2.126976154,105,105,0,400000,7.7,48319332.87
560000,1585688,1964,1.75,87,87,2538,560000,7.7,515005
560000,3709,2011,2.126976154,80,80,0,560000,7.2,2245
560000,8462,2015,2.35,83,83,0,500000,6.4,48319332.87
550000,5269990,1983,2.126976154,88,88,2996,550000,6.1,48319332.87
550000,9111,2013,1.85,115,115,0,550000,7,48319332.87
500000,33473297,2008,1.85,122,122,1164,500000,6.5,33451479
500000,31559560,1974,1.85,86,86,1090,500000,6.1,39552600
500000,55518641,2003,1.85,79,79,67,500000,5.7,30500882
500000,17000000,1977,1.85,97,97,516,500000,5.9,17000000
500000,9387581,2005,1.85,105,105,0,40455386.33,7.5,8044906
500000,9470209,2003,1.85,89,89,24419,500000,7.7,5739376
500000,3824868,2009,2.35,120,120,2563,1000000,7.1,3773863
500000,3177636,2006,1.66,94,94,382,40455386.33,7.4,3117666
500000,2047570,1999,1.85,108,108,194,500000,7.6,2047570
500000,1250798,2002,2.126976154,102,102,161,500000,6.4,1250798
500000,1131261,2011,16,93,93,660,500000,6.8,906666
500000,1971479,2003,1.85,83,83,30,46000,7.4,1127331
500000,1167524,2000,1.85,86,86,407,500000,6.5,1114943
500000,1111615,2003,2.126976154,101,101,155,500000,6,1111615
500000,1027228,1999,1.85,111,111,3166,500000,7.3,985341
500000,1348750,2004,1.85,90,90,2655,500000,7.3,603943
500000,407100,2013,2.35,90,90,20480,40455386.33,6.1,342936
500000,367582,1997,1.85,86,86,2322,500000,6.5,334041
500000,308793,2001,1.85,98,98,24382,500000,6,295468
500000,254293,2002,1.85,91,91,2555,500000,5.3,243347
500000,5639730,2010,2.35,94,94,1118,500000,6.4,237301
500000,602789,2005,1.85,91,91,1440,500000,6.6,154077
500000,152449,2012,2.126976154,88,88,483,500000,7.1,151389
500000,314444,2012,2.126976154,89,89,44,500000,8.4,133778
500000,680914,2010,1.85,82,82,1498,500000,5.8,98017
500000,55000,1991,1.85,97,97,11839,500000,5.8,48319332.87
500000,32033,2007,1.85,100,100,2310,500000,5.7,31937
500000,13134,2002,2.35,112,112,35294,500000,6.1,13134
500000,12232,2007,2.126976154,91,91,1047,500000,6.5,12055
500000,77121,2006,1.85,95,95,119,500000,7.3,48319332.87
500000,4134,2005,1.85,87,87,1924,40455386.33,5,48319332.87
500000,1822,2014,2.126976154,82,82,0,500000,6.8,21199
500000,1778,2012,2.35,87,87,2251,500000,4.6,1332
500000,2141436,2012,2.35,103,103,26999,40455386.33,7.2,48319332.87
500000,7890,2000,1.85,87,87,3309,100000,6.6,48319332.87
450000,194183034,2007,1.85,84,84,330,15000,6.3,107917283
450000,2712293,1991,1.85,91,91,380,450000,5.9,2712293
450000,1297745,2005,2.39,84,84,12496,450000,7.1,379122
450000,22623,2006,1.85,103,103,1411,500000,6.2,23000
450000,13486,2004,1.85,133,133,774,25000000,7.6,9910
439000,2281000,1933,1.37,89,89,995,439000,7.7,2300000
430000,2938000,1990,1.66,98,98,173,225000,7.5,2938208
425000,12604,2003,1.78,96,96,387,100000,4.7,11798
420000,435168,2013,2.35,90,90,1528,1066167,7.1,258113
400000,46122713,2004,1.85,92,92,3950,400000,6.9,44540956
400000,5028948,1975,1.66,91,91,2158,229575,8.3,1229197
400000,2797199,2006,2.35,90,90,771,400000,7.1,1689999
400000,1600566,2001,1.37,91,91,54,40455386.33,7.7,1293295
400000,1162014,2003,1.37,88,88,78,218,7.2,592014
400000,433588,2010,1.78,92,92,168,400000,5.1,425899
400000,31425,2002,1.78,84,84,312,40455386.33,5.8,25918
379000,4358000,1929,1.37,100,100,109,379000,6.3,2808000
375000,29400000,1981,1.37,96,96,813,375000,7.6,48319332.87
350000,10000000,2012,2.35,89,89,1233,6000000,6.1,12843
350000,4000000,1987,1.85,90,90,872,350000,4.7,4000000
350000,1772979,2005,1.85,88,88,15,1750211,7.8,1523883
350000,310891,2009,1.85,83,83,1370,40455386.33,6.9,246574
350000,84689,2005,2.126976154,90,90,0,40455386.33,7.5,84689
325000,2500000,1934,1.37,65,65,540,325000,8.2,48319332.87
323000,1373407,2009,2.35,94,94,126,40455386.33,7.3,110197
312000,1788168,1999,1.85,102,102,1986,312000,6.7,1281176
300000,7808524,2003,1.85,112,112,2638,40455386.33,8,7707563
300000,3571253,2003,1.85,80,80,3010,300000,7.1,2360184
300000,2525984,1996,1.66,91,91,102,300000,6.9,1652472
300000,1416046,2008,1.85,80,80,460,200000,7.1,856942
300000,399908,2006,1.66,76,76,132,300000,6.7,255352
300000,70807,1965,2.35,110,110,967,300000,7.7,48319332.87
300000,39475,2010,2.126976154,88,88,1884,300000,5.2,48319332.87
300000,33312,2005,2.126976154,104,104,2,40455386.33,7.5,32631
300000,17241,1964,2.126976154,95,95,835,160000,8.1,12438
300000,2066892,2001,1.85,102,102,0,300000,7.6,16892
300000,10876,1997,2.126976154,94,94,751,300000,5.5,40542
300000,10514,2004,2.35,109,109,185,200000,6.6,5199
300000,3496,2014,1.85,95,95,2048,300000,4.8,2468
270000,830700,2012,2.35,90,90,1734,270000,6.4,318622
250000,23894000,1981,1.85,96,96,1228,250000,4.5,48319332.87
250000,15155095,1997,1.85,113,113,15765,250000,7.3,12006514
250000,4613482,2001,1.85,91,91,1330,250000,6.9,4186931
250000,3809226,2002,1.85,98,98,139,250000,7.2,3799339
250000,3731489,2011,1.78,90,90,34983,250000,6.7,3388210
250000,2477155,1995,1.85,94,94,656,250000,6.5,1977544
250000,1157672,2000,1.85,96,96,1378,250000,6.6,1050600
250000,1366235,2001,1.85,100,100,454,250000,6.7,902835
250000,8969065,1997,1.85,90,90,1743,365000,7.3,489220
250000,743216,1996,2.126976154,76,76,1661,250000,6.4,212285
250000,203134,1997,1.85,75,75,7,250000,7,203134
250000,191862,2004,1.85,78,78,1008,150000,5.5,191309
250000,178095,1999,2.126976154,92,92,1987,250000,6.1,177840
250000,67665,2002.130733,16,58,58,2572,40455386.33,8.5,48319332.87
250000,62375,2013,2.35,99,99,2862,250000,3.9,49494
250000,51540,2005,1.85,75,75,127,40455386.33,6.8,47111
250000,237816,2004,2.126976154,86,86,216,40455386.33,6.9,48319332.87
250000,284174,2007,2.35,92,92,114,40455386.33,7.3,45661
250000,20628,1997,1.85,81,81,154,250000,6.3,18195
250000,3234,2013,1.85,108,108,1087,250000,7.1,48319332.87
245000,22000000,1925,1.33,151,151,108,245000,8.3,48319332.87
240000,7484,2006,2.126976154,83,83,1244,240000,6.5,48319332.87
225000,1109276,2012,2.35,86,86,2,225000,7.5,111300
225000,1032075,2000,1.85,106,106,964,225000,7,1027119
210000,5000000,1953,1.37,80,80,205,210000,6.7,5000000
200000,25000000,1969,1.37,93,93,24,100000,4,48319332.87
200000,99750000,1979,2.35,93,93,928,200000,7,48319332.87
200000,6618578,1996,1.85,96,96,4230,200000,7.4,4505922
200000,2430735,2010,2.126976154,101,101,77046,200000,6.4,2428241
200000,2000000,1933,1.37,66,66,583,200000,6.5,48319332.87
200000,439651,2004,1.78,85,85,66,200000,7.2,381225
200000,236806,2012,2.35,97,97,3021,200000,6.5,78030
200000,212989,2008,2.126976154,86,86,279,200000,7.5,215185
200000,174682,2002,2.126976154,103,103,314,200000,6.9,174682
200000,140016,2008,1.85,84,84,2016,40455386.33,6,140016
200000,346106,2003,1.33,90,90,206,200000,5.1,48319332.87
200000,52443,2008,1.85,86,86,7144,40455386.33,6.5,15542
200000,7033,2004,1.37,59,59,27,150000,7.4,48319332.87
200000,6260,2014,2.126976154,89,89,192,40455386.33,6.8,48319332.87
200000,1217,2006,1.66,106,106,2,200000,7.7,1111
190000,1577585,2011,1.85,97,97,654,120000,7.7,469947
